clave municipio,nombre municipio,seccion,rango_edad,sexo,total_padron,total_lista
98,TLAJOMULCO DE ZUÐIGA,3458,19,hombres,10,10
98,TLAJOMULCO DE ZUÐIGA,3591,19,hombres,23,23
98,TLAJOMULCO DE ZUÐIGA,3592,19,hombres,56,56
98,TLAJOMULCO DE ZUÐIGA,3593,19,hombres,26,26
98,TLAJOMULCO DE ZUÐIGA,3594,19,hombres,33,33
98,TLAJOMULCO DE ZUÐIGA,3595,19,hombres,46,46
98,TLAJOMULCO DE ZUÐIGA,3596,19,hombres,18,18
98,TLAJOMULCO DE ZUÐIGA,3597,19,hombres,24,24
98,TLAJOMULCO DE ZUÐIGA,3598,19,hombres,57,57
98,TLAJOMULCO DE ZUÐIGA,3599,19,hombres,75,71
98,TLAJOMULCO DE ZUÐIGA,3600,19,hombres,53,53
98,TLAJOMULCO DE ZUÐIGA,3601,19,hombres,47,47
98,TLAJOMULCO DE ZUÐIGA,3658,19,hombres,30,30
98,TLAJOMULCO DE ZUÐIGA,3659,19,hombres,33,33
98,TLAJOMULCO DE ZUÐIGA,3815,19,hombres,12,12
98,TLAJOMULCO DE ZUÐIGA,3816,19,hombres,22,22
98,TLAJOMULCO DE ZUÐIGA,3817,19,hombres,4,4
98,TLAJOMULCO DE ZUÐIGA,3818,19,hombres,6,6
98,TLAJOMULCO DE ZUÐIGA,3819,19,hombres,11,11
98,TLAJOMULCO DE ZUÐIGA,3820,19,hombres,22,22
98,TLAJOMULCO DE ZUÐIGA,3821,19,hombres,19,19
98,TLAJOMULCO DE ZUÐIGA,3822,19,hombres,45,45
98,TLAJOMULCO DE ZUÐIGA,3823,19,hombres,37,37
98,TLAJOMULCO DE ZUÐIGA,3824,19,hombres,66,65
98,TLAJOMULCO DE ZUÐIGA,3825,19,hombres,56,55
98,TLAJOMULCO DE ZUÐIGA,3972,19,hombres,54,54
98,TLAJOMULCO DE ZUÐIGA,3973,19,hombres,30,29
98,TLAJOMULCO DE ZUÐIGA,3974,19,hombres,19,19
98,TLAJOMULCO DE ZUÐIGA,3975,19,hombres,18,18
98,TLAJOMULCO DE ZUÐIGA,3976,19,hombres,24,24
98,TLAJOMULCO DE ZUÐIGA,3977,19,hombres,48,47
98,TLAJOMULCO DE ZUÐIGA,3978,19,hombres,22,22
8,ARANDAS,102,19,hombres,39,39
8,ARANDAS,103,19,hombres,15,15
8,ARANDAS,104,19,hombres,23,23
8,ARANDAS,105,19,hombres,14,14
8,ARANDAS,106,19,hombres,54,53
8,ARANDAS,107,19,hombres,95,94
8,ARANDAS,108,19,hombres,7,6
8,ARANDAS,109,19,hombres,10,10
8,ARANDAS,110,19,hombres,6,6
8,ARANDAS,111,19,hombres,45,45
8,ARANDAS,112,19,hombres,23,23
8,ARANDAS,113,19,hombres,14,14
8,ARANDAS,114,19,hombres,46,46
8,ARANDAS,115,19,hombres,45,45
8,ARANDAS,116,19,hombres,45,45
8,ARANDAS,117,19,hombres,78,78
8,ARANDAS,118,19,hombres,19,19
8,ARANDAS,119,19,hombres,20,20
8,ARANDAS,124,19,hombres,13,13
8,ARANDAS,125,19,hombres,4,4
8,ARANDAS,126,19,hombres,4,4
8,ARANDAS,127,19,hombres,14,13
8,ARANDAS,128,19,hombres,6,6
8,ARANDAS,129,19,hombres,0,0
8,ARANDAS,130,19,hombres,3,3
8,ARANDAS,131,19,hombres,7,7
8,ARANDAS,132,19,hombres,9,9
8,ARANDAS,133,19,hombres,17,17
8,ARANDAS,134,19,hombres,20,20
8,ARANDAS,137,19,hombres,18,18
13,ATOTONILCO EL ALTO,161,19,hombres,26,26
13,ATOTONILCO EL ALTO,162,19,hombres,8,8
13,ATOTONILCO EL ALTO,163,19,hombres,16,16
13,ATOTONILCO EL ALTO,164,19,hombres,36,36
13,ATOTONILCO EL ALTO,165,19,hombres,4,4
13,ATOTONILCO EL ALTO,166,19,hombres,22,22
13,ATOTONILCO EL ALTO,167,19,hombres,36,36
13,ATOTONILCO EL ALTO,168,19,hombres,2,2
13,ATOTONILCO EL ALTO,169,19,hombres,11,11
13,ATOTONILCO EL ALTO,171,19,hombres,37,37
13,ATOTONILCO EL ALTO,172,19,hombres,38,37
13,ATOTONILCO EL ALTO,173,19,hombres,30,30
13,ATOTONILCO EL ALTO,174,19,hombres,8,8
13,ATOTONILCO EL ALTO,175,19,hombres,7,7
13,ATOTONILCO EL ALTO,176,19,hombres,24,21
13,ATOTONILCO EL ALTO,177,19,hombres,23,23
13,ATOTONILCO EL ALTO,178,19,hombres,2,2
13,ATOTONILCO EL ALTO,179,19,hombres,8,8
13,ATOTONILCO EL ALTO,180,19,hombres,17,17
13,ATOTONILCO EL ALTO,181,19,hombres,19,19
13,ATOTONILCO EL ALTO,182,19,hombres,16,16
13,ATOTONILCO EL ALTO,183,19,hombres,8,8
13,ATOTONILCO EL ALTO,184,19,hombres,22,22
13,ATOTONILCO EL ALTO,185,19,hombres,9,9
13,ATOTONILCO EL ALTO,186,19,hombres,12,12
13,ATOTONILCO EL ALTO,187,19,hombres,21,21
13,ATOTONILCO EL ALTO,3681,19,hombres,7,7
13,ATOTONILCO EL ALTO,3832,19,hombres,28,28
13,ATOTONILCO EL ALTO,3833,19,hombres,4,4
13,ATOTONILCO EL ALTO,3834,19,hombres,39,38
16,AYOTLAN,224,19,hombres,41,41
16,AYOTLAN,225,19,hombres,39,38
16,AYOTLAN,226,19,hombres,20,19
16,AYOTLAN,227,19,hombres,26,22
16,AYOTLAN,228,19,hombres,13,13
16,AYOTLAN,229,19,hombres,14,13
16,AYOTLAN,230,19,hombres,32,32
16,AYOTLAN,231,19,hombres,14,13
16,AYOTLAN,232,19,hombres,25,24
16,AYOTLAN,233,19,hombres,47,47
16,AYOTLAN,235,19,hombres,2,2
16,AYOTLAN,236,19,hombres,7,6
16,AYOTLAN,237,19,hombres,3,3
16,AYOTLAN,238,19,hombres,9,8
16,AYOTLAN,239,19,hombres,7,7
16,AYOTLAN,240,19,hombres,8,7
16,AYOTLAN,241,19,hombres,7,6
16,AYOTLAN,242,19,hombres,6,5
16,AYOTLAN,243,19,hombres,22,22
18,LA BARCA,256,19,hombres,38,38
18,LA BARCA,257,19,hombres,55,55
18,LA BARCA,258,19,hombres,88,86
18,LA BARCA,259,19,hombres,36,36
18,LA BARCA,260,19,hombres,29,28
18,LA BARCA,261,19,hombres,17,16
18,LA BARCA,262,19,hombres,17,15
18,LA BARCA,263,19,hombres,20,20
18,LA BARCA,264,19,hombres,7,7
18,LA BARCA,265,19,hombres,18,18
18,LA BARCA,266,19,hombres,7,7
18,LA BARCA,267,19,hombres,10,10
18,LA BARCA,268,19,hombres,7,7
18,LA BARCA,269,19,hombres,36,36
18,LA BARCA,270,19,hombres,15,15
18,LA BARCA,271,19,hombres,7,7
18,LA BARCA,272,19,hombres,6,5
18,LA BARCA,273,19,hombres,16,16
18,LA BARCA,274,19,hombres,15,15
18,LA BARCA,275,19,hombres,7,7
18,LA BARCA,276,19,hombres,16,16
18,LA BARCA,277,19,hombres,11,11
18,LA BARCA,278,19,hombres,9,9
18,LA BARCA,279,19,hombres,9,9
18,LA BARCA,280,19,hombres,8,7
18,LA BARCA,281,19,hombres,5,5
18,LA BARCA,282,19,hombres,8,8
18,LA BARCA,283,19,hombres,19,19
18,LA BARCA,284,19,hombres,5,5
18,LA BARCA,285,19,hombres,8,8
18,LA BARCA,286,19,hombres,6,5
18,LA BARCA,287,19,hombres,17,17
18,LA BARCA,288,19,hombres,21,21
18,LA BARCA,289,19,hombres,14,14
18,LA BARCA,290,19,hombres,26,25
18,LA BARCA,291,19,hombres,10,10
34,DEGOLLADO,483,19,hombres,39,38
34,DEGOLLADO,484,19,hombres,12,12
34,DEGOLLADO,485,19,hombres,3,3
34,DEGOLLADO,486,19,hombres,10,10
34,DEGOLLADO,487,19,hombres,20,19
34,DEGOLLADO,488,19,hombres,20,20
34,DEGOLLADO,489,19,hombres,15,15
34,DEGOLLADO,490,19,hombres,8,8
34,DEGOLLADO,491,19,hombres,6,6
34,DEGOLLADO,492,19,hombres,4,4
34,DEGOLLADO,493,19,hombres,3,3
34,DEGOLLADO,494,19,hombres,2,2
34,DEGOLLADO,495,19,hombres,13,13
34,DEGOLLADO,496,19,hombres,11,11
34,DEGOLLADO,497,19,hombres,8,8
34,DEGOLLADO,498,19,hombres,7,7
48,JALOSTOTITLAN,1613,19,hombres,43,42
48,JALOSTOTITLAN,1614,19,hombres,6,6
48,JALOSTOTITLAN,1615,19,hombres,22,22
48,JALOSTOTITLAN,1616,19,hombres,8,8
48,JALOSTOTITLAN,1617,19,hombres,3,3
48,JALOSTOTITLAN,1618,19,hombres,4,4
48,JALOSTOTITLAN,1619,19,hombres,15,14
48,JALOSTOTITLAN,1620,19,hombres,55,55
48,JALOSTOTITLAN,1621,19,hombres,9,8
48,JALOSTOTITLAN,1622,19,hombres,32,31
48,JALOSTOTITLAN,1623,19,hombres,23,23
48,JALOSTOTITLAN,1624,19,hombres,18,17
48,JALOSTOTITLAN,1625,19,hombres,3,3
48,JALOSTOTITLAN,1626,19,hombres,5,5
48,JALOSTOTITLAN,1627,19,hombres,0,0
48,JALOSTOTITLAN,1628,19,hombres,12,12
48,JALOSTOTITLAN,1629,19,hombres,8,7
48,JALOSTOTITLAN,1630,19,hombres,1,1
48,JALOSTOTITLAN,1631,19,hombres,4,4
48,JALOSTOTITLAN,1632,19,hombres,1,1
48,JALOSTOTITLAN,1633,19,hombres,15,14
48,JALOSTOTITLAN,1634,19,hombres,0,0
49,JAMAY,1635,19,hombres,47,47
49,JAMAY,1636,19,hombres,30,30
49,JAMAY,1637,19,hombres,9,9
49,JAMAY,1638,19,hombres,34,34
49,JAMAY,1639,19,hombres,23,23
49,JAMAY,1640,19,hombres,7,7
49,JAMAY,1641,19,hombres,13,13
49,JAMAY,1642,19,hombres,7,7
49,JAMAY,1643,19,hombres,25,25
49,JAMAY,1644,19,hombres,24,24
49,JAMAY,1645,19,hombres,4,4
49,JAMAY,1646,19,hombres,3,3
50,JESUS MARIA,1647,19,hombres,20,20
50,JESUS MARIA,1648,19,hombres,15,15
50,JESUS MARIA,1649,19,hombres,23,23
50,JESUS MARIA,1650,19,hombres,11,11
50,JESUS MARIA,1651,19,hombres,16,16
50,JESUS MARIA,1652,19,hombres,1,1
50,JESUS MARIA,1653,19,hombres,13,13
50,JESUS MARIA,1654,19,hombres,4,4
50,JESUS MARIA,1655,19,hombres,13,13
50,JESUS MARIA,1656,19,hombres,3,3
50,JESUS MARIA,1657,19,hombres,4,4
50,JESUS MARIA,1658,19,hombres,10,10
50,JESUS MARIA,1659,19,hombres,3,3
50,JESUS MARIA,1660,19,hombres,5,5
74,SAN DIEGO DE ALEJANDRIA,2056,19,hombres,11,11
74,SAN DIEGO DE ALEJANDRIA,2057,19,hombres,4,4
74,SAN DIEGO DE ALEJANDRIA,2058,19,hombres,0,0
74,SAN DIEGO DE ALEJANDRIA,2060,19,hombres,2,2
74,SAN DIEGO DE ALEJANDRIA,2061,19,hombres,1,1
74,SAN DIEGO DE ALEJANDRIA,2062,19,hombres,1,1
74,SAN DIEGO DE ALEJANDRIA,3882,19,hombres,29,29
74,SAN DIEGO DE ALEJANDRIA,3883,19,hombres,4,4
76,SAN JULIAN,2097,19,hombres,7,7
76,SAN JULIAN,2098,19,hombres,25,24
76,SAN JULIAN,2099,19,hombres,21,21
76,SAN JULIAN,2100,19,hombres,13,13
76,SAN JULIAN,2101,19,hombres,17,16
76,SAN JULIAN,2102,19,hombres,11,11
76,SAN JULIAN,2103,19,hombres,18,18
76,SAN JULIAN,2104,19,hombres,1,1
76,SAN JULIAN,2105,19,hombres,5,5
80,SAN MIGUEL EL ALTO,2132,19,hombres,19,18
80,SAN MIGUEL EL ALTO,2133,19,hombres,48,48
80,SAN MIGUEL EL ALTO,2134,19,hombres,13,13
80,SAN MIGUEL EL ALTO,2135,19,hombres,20,20
80,SAN MIGUEL EL ALTO,2136,19,hombres,16,16
80,SAN MIGUEL EL ALTO,2137,19,hombres,13,13
80,SAN MIGUEL EL ALTO,2138,19,hombres,24,22
80,SAN MIGUEL EL ALTO,2139,19,hombres,16,15
80,SAN MIGUEL EL ALTO,2141,19,hombres,2,2
80,SAN MIGUEL EL ALTO,2142,19,hombres,11,11
80,SAN MIGUEL EL ALTO,2144,19,hombres,0,0
80,SAN MIGUEL EL ALTO,2145,19,hombres,3,3
80,SAN MIGUEL EL ALTO,2146,19,hombres,0,0
80,SAN MIGUEL EL ALTO,2147,19,hombres,8,8
80,SAN MIGUEL EL ALTO,2148,19,hombres,4,4
80,SAN MIGUEL EL ALTO,2149,19,hombres,8,8
80,SAN MIGUEL EL ALTO,3764,19,hombres,17,17
80,SAN MIGUEL EL ALTO,3765,19,hombres,20,20
99,SAN PEDRO TLAQUEPAQUE,2473,19,hombres,23,23
99,SAN PEDRO TLAQUEPAQUE,2474,19,hombres,9,9
99,SAN PEDRO TLAQUEPAQUE,2475,19,hombres,9,9
99,SAN PEDRO TLAQUEPAQUE,2476,19,hombres,8,8
99,SAN PEDRO TLAQUEPAQUE,2477,19,hombres,14,14
99,SAN PEDRO TLAQUEPAQUE,2478,19,hombres,6,6
99,SAN PEDRO TLAQUEPAQUE,2479,19,hombres,5,5
99,SAN PEDRO TLAQUEPAQUE,2480,19,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,2481,19,hombres,5,5
99,SAN PEDRO TLAQUEPAQUE,2482,19,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,2483,19,hombres,15,15
99,SAN PEDRO TLAQUEPAQUE,2484,19,hombres,8,8
99,SAN PEDRO TLAQUEPAQUE,2485,19,hombres,5,5
99,SAN PEDRO TLAQUEPAQUE,2486,19,hombres,37,37
99,SAN PEDRO TLAQUEPAQUE,2487,19,hombres,21,21
99,SAN PEDRO TLAQUEPAQUE,2488,19,hombres,15,15
99,SAN PEDRO TLAQUEPAQUE,2489,19,hombres,12,12
99,SAN PEDRO TLAQUEPAQUE,2490,19,hombres,14,14
99,SAN PEDRO TLAQUEPAQUE,2491,19,hombres,21,21
99,SAN PEDRO TLAQUEPAQUE,2492,19,hombres,9,9
99,SAN PEDRO TLAQUEPAQUE,2493,19,hombres,2,2
99,SAN PEDRO TLAQUEPAQUE,2494,19,hombres,1,1
99,SAN PEDRO TLAQUEPAQUE,2495,19,hombres,6,6
99,SAN PEDRO TLAQUEPAQUE,2496,19,hombres,12,11
99,SAN PEDRO TLAQUEPAQUE,2497,19,hombres,11,11
99,SAN PEDRO TLAQUEPAQUE,2498,19,hombres,6,6
99,SAN PEDRO TLAQUEPAQUE,2499,19,hombres,6,6
99,SAN PEDRO TLAQUEPAQUE,2500,19,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,2501,19,hombres,7,7
99,SAN PEDRO TLAQUEPAQUE,2502,19,hombres,7,7
99,SAN PEDRO TLAQUEPAQUE,2503,19,hombres,5,5
99,SAN PEDRO TLAQUEPAQUE,2504,19,hombres,15,15
99,SAN PEDRO TLAQUEPAQUE,2505,19,hombres,6,6
99,SAN PEDRO TLAQUEPAQUE,2506,19,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,2507,19,hombres,11,11
99,SAN PEDRO TLAQUEPAQUE,2508,19,hombres,8,8
99,SAN PEDRO TLAQUEPAQUE,2509,19,hombres,11,11
99,SAN PEDRO TLAQUEPAQUE,2510,19,hombres,14,14
99,SAN PEDRO TLAQUEPAQUE,2511,19,hombres,13,13
99,SAN PEDRO TLAQUEPAQUE,2512,19,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,2513,19,hombres,17,17
99,SAN PEDRO TLAQUEPAQUE,2514,19,hombres,11,11
99,SAN PEDRO TLAQUEPAQUE,2515,19,hombres,9,9
99,SAN PEDRO TLAQUEPAQUE,2516,19,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,2517,19,hombres,12,12
99,SAN PEDRO TLAQUEPAQUE,2518,19,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,2519,19,hombres,46,45
99,SAN PEDRO TLAQUEPAQUE,2520,19,hombres,20,20
99,SAN PEDRO TLAQUEPAQUE,2521,19,hombres,9,9
99,SAN PEDRO TLAQUEPAQUE,2522,19,hombres,13,13
99,SAN PEDRO TLAQUEPAQUE,2523,19,hombres,55,55
99,SAN PEDRO TLAQUEPAQUE,2524,19,hombres,29,29
99,SAN PEDRO TLAQUEPAQUE,2525,19,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,2526,19,hombres,34,32
99,SAN PEDRO TLAQUEPAQUE,2527,19,hombres,19,18
99,SAN PEDRO TLAQUEPAQUE,2528,19,hombres,47,47
99,SAN PEDRO TLAQUEPAQUE,2529,19,hombres,37,35
99,SAN PEDRO TLAQUEPAQUE,2530,19,hombres,62,62
99,SAN PEDRO TLAQUEPAQUE,2531,19,hombres,13,13
99,SAN PEDRO TLAQUEPAQUE,2532,19,hombres,21,21
99,SAN PEDRO TLAQUEPAQUE,2533,19,hombres,17,17
99,SAN PEDRO TLAQUEPAQUE,2534,19,hombres,12,12
99,SAN PEDRO TLAQUEPAQUE,2535,19,hombres,19,19
99,SAN PEDRO TLAQUEPAQUE,2536,19,hombres,19,19
99,SAN PEDRO TLAQUEPAQUE,2537,19,hombres,43,43
99,SAN PEDRO TLAQUEPAQUE,2538,19,hombres,23,23
99,SAN PEDRO TLAQUEPAQUE,2539,19,hombres,34,32
99,SAN PEDRO TLAQUEPAQUE,2540,19,hombres,62,61
99,SAN PEDRO TLAQUEPAQUE,2541,19,hombres,20,20
99,SAN PEDRO TLAQUEPAQUE,2542,19,hombres,39,39
99,SAN PEDRO TLAQUEPAQUE,2543,19,hombres,27,27
99,SAN PEDRO TLAQUEPAQUE,2544,19,hombres,47,46
99,SAN PEDRO TLAQUEPAQUE,2545,19,hombres,44,44
99,SAN PEDRO TLAQUEPAQUE,2546,19,hombres,28,28
99,SAN PEDRO TLAQUEPAQUE,2547,19,hombres,23,23
99,SAN PEDRO TLAQUEPAQUE,2548,19,hombres,71,69
99,SAN PEDRO TLAQUEPAQUE,2549,19,hombres,26,26
99,SAN PEDRO TLAQUEPAQUE,2550,19,hombres,18,18
99,SAN PEDRO TLAQUEPAQUE,2551,19,hombres,13,13
99,SAN PEDRO TLAQUEPAQUE,2552,19,hombres,21,21
99,SAN PEDRO TLAQUEPAQUE,2553,19,hombres,26,26
99,SAN PEDRO TLAQUEPAQUE,2554,19,hombres,31,31
99,SAN PEDRO TLAQUEPAQUE,2555,19,hombres,17,17
99,SAN PEDRO TLAQUEPAQUE,2556,19,hombres,102,99
99,SAN PEDRO TLAQUEPAQUE,2557,19,hombres,40,40
99,SAN PEDRO TLAQUEPAQUE,2558,19,hombres,35,35
99,SAN PEDRO TLAQUEPAQUE,2559,19,hombres,43,42
99,SAN PEDRO TLAQUEPAQUE,2560,19,hombres,24,24
99,SAN PEDRO TLAQUEPAQUE,2561,19,hombres,25,25
99,SAN PEDRO TLAQUEPAQUE,2563,19,hombres,126,123
99,SAN PEDRO TLAQUEPAQUE,2565,19,hombres,45,42
99,SAN PEDRO TLAQUEPAQUE,2566,19,hombres,57,57
99,SAN PEDRO TLAQUEPAQUE,2567,19,hombres,132,129
99,SAN PEDRO TLAQUEPAQUE,2568,19,hombres,54,54
99,SAN PEDRO TLAQUEPAQUE,2569,19,hombres,47,46
99,SAN PEDRO TLAQUEPAQUE,2570,19,hombres,14,14
99,SAN PEDRO TLAQUEPAQUE,2586,19,hombres,64,64
99,SAN PEDRO TLAQUEPAQUE,2587,19,hombres,100,96
99,SAN PEDRO TLAQUEPAQUE,2588,19,hombres,46,45
99,SAN PEDRO TLAQUEPAQUE,2589,19,hombres,33,33
99,SAN PEDRO TLAQUEPAQUE,2590,19,hombres,50,49
99,SAN PEDRO TLAQUEPAQUE,2591,19,hombres,28,27
99,SAN PEDRO TLAQUEPAQUE,2592,19,hombres,61,61
99,SAN PEDRO TLAQUEPAQUE,2593,19,hombres,32,32
99,SAN PEDRO TLAQUEPAQUE,2607,19,hombres,64,64
99,SAN PEDRO TLAQUEPAQUE,2608,19,hombres,17,17
99,SAN PEDRO TLAQUEPAQUE,2609,19,hombres,22,22
99,SAN PEDRO TLAQUEPAQUE,2610,19,hombres,12,12
99,SAN PEDRO TLAQUEPAQUE,2611,19,hombres,48,48
99,SAN PEDRO TLAQUEPAQUE,2612,19,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,3310,19,hombres,4,4
99,SAN PEDRO TLAQUEPAQUE,3612,19,hombres,50,50
99,SAN PEDRO TLAQUEPAQUE,3613,19,hombres,13,13
99,SAN PEDRO TLAQUEPAQUE,3614,19,hombres,49,49
99,SAN PEDRO TLAQUEPAQUE,3615,19,hombres,8,8
99,SAN PEDRO TLAQUEPAQUE,3616,19,hombres,49,49
99,SAN PEDRO TLAQUEPAQUE,3617,19,hombres,41,40
99,SAN PEDRO TLAQUEPAQUE,3618,19,hombres,51,51
99,SAN PEDRO TLAQUEPAQUE,3619,19,hombres,37,37
99,SAN PEDRO TLAQUEPAQUE,3620,19,hombres,19,19
99,SAN PEDRO TLAQUEPAQUE,3621,19,hombres,60,59
99,SAN PEDRO TLAQUEPAQUE,3736,19,hombres,21,21
99,SAN PEDRO TLAQUEPAQUE,3737,19,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,3840,19,hombres,44,43
99,SAN PEDRO TLAQUEPAQUE,3841,19,hombres,44,43
99,SAN PEDRO TLAQUEPAQUE,3842,19,hombres,43,41
99,SAN PEDRO TLAQUEPAQUE,3843,19,hombres,17,17
99,SAN PEDRO TLAQUEPAQUE,3844,19,hombres,56,56
99,SAN PEDRO TLAQUEPAQUE,3845,19,hombres,22,22
99,SAN PEDRO TLAQUEPAQUE,3846,19,hombres,20,19
99,SAN PEDRO TLAQUEPAQUE,3847,19,hombres,22,21
99,SAN PEDRO TLAQUEPAQUE,3984,19,hombres,29,29
99,SAN PEDRO TLAQUEPAQUE,3985,19,hombres,27,27
99,SAN PEDRO TLAQUEPAQUE,3986,19,hombres,34,34
99,SAN PEDRO TLAQUEPAQUE,3987,19,hombres,40,38
99,SAN PEDRO TLAQUEPAQUE,3988,19,hombres,46,46
2,ACATLAN DE JUAREZ,13,19,hombres,31,30
2,ACATLAN DE JUAREZ,14,19,hombres,13,13
2,ACATLAN DE JUAREZ,15,19,hombres,13,13
2,ACATLAN DE JUAREZ,16,19,hombres,20,20
2,ACATLAN DE JUAREZ,17,19,hombres,12,12
2,ACATLAN DE JUAREZ,18,19,hombres,41,41
2,ACATLAN DE JUAREZ,19,19,hombres,17,17
2,ACATLAN DE JUAREZ,20,19,hombres,8,8
2,ACATLAN DE JUAREZ,21,19,hombres,4,4
2,ACATLAN DE JUAREZ,22,19,hombres,23,23
2,ACATLAN DE JUAREZ,23,19,hombres,3,3
31,CHAPALA,457,19,hombres,50,47
31,CHAPALA,458,19,hombres,44,44
31,CHAPALA,459,19,hombres,28,28
31,CHAPALA,460,19,hombres,8,8
31,CHAPALA,461,19,hombres,12,12
31,CHAPALA,462,19,hombres,18,18
31,CHAPALA,463,19,hombres,32,32
31,CHAPALA,464,19,hombres,14,14
31,CHAPALA,465,19,hombres,8,8
31,CHAPALA,466,19,hombres,24,24
31,CHAPALA,467,19,hombres,25,25
31,CHAPALA,468,19,hombres,12,12
31,CHAPALA,469,19,hombres,9,8
31,CHAPALA,470,19,hombres,31,31
31,CHAPALA,471,19,hombres,7,7
31,CHAPALA,472,19,hombres,17,17
31,CHAPALA,473,19,hombres,13,13
31,CHAPALA,474,19,hombres,15,15
31,CHAPALA,475,19,hombres,46,46
46,IXTLAHUACAN DE LOS MEMBRILLOS,1592,19,hombres,24,24
46,IXTLAHUACAN DE LOS MEMBRILLOS,1593,19,hombres,20,20
46,IXTLAHUACAN DE LOS MEMBRILLOS,1594,19,hombres,32,31
46,IXTLAHUACAN DE LOS MEMBRILLOS,1596,19,hombres,41,39
46,IXTLAHUACAN DE LOS MEMBRILLOS,1598,19,hombres,12,12
46,IXTLAHUACAN DE LOS MEMBRILLOS,1599,19,hombres,15,15
46,IXTLAHUACAN DE LOS MEMBRILLOS,1600,19,hombres,5,5
46,IXTLAHUACAN DE LOS MEMBRILLOS,1601,19,hombres,29,29
46,IXTLAHUACAN DE LOS MEMBRILLOS,3848,19,hombres,33,31
46,IXTLAHUACAN DE LOS MEMBRILLOS,3849,19,hombres,27,26
46,IXTLAHUACAN DE LOS MEMBRILLOS,3850,19,hombres,22,22
46,IXTLAHUACAN DE LOS MEMBRILLOS,3851,19,hombres,30,30
46,IXTLAHUACAN DE LOS MEMBRILLOS,3852,19,hombres,40,40
46,IXTLAHUACAN DE LOS MEMBRILLOS,3853,19,hombres,17,17
46,IXTLAHUACAN DE LOS MEMBRILLOS,3854,19,hombres,30,30
46,IXTLAHUACAN DE LOS MEMBRILLOS,3855,19,hombres,28,26
46,IXTLAHUACAN DE LOS MEMBRILLOS,3884,19,hombres,21,20
46,IXTLAHUACAN DE LOS MEMBRILLOS,3885,19,hombres,12,12
46,IXTLAHUACAN DE LOS MEMBRILLOS,3989,19,hombres,23,23
46,IXTLAHUACAN DE LOS MEMBRILLOS,3990,19,hombres,49,49
46,IXTLAHUACAN DE LOS MEMBRILLOS,3991,19,hombres,12,12
46,IXTLAHUACAN DE LOS MEMBRILLOS,3992,19,hombres,59,57
46,IXTLAHUACAN DE LOS MEMBRILLOS,3993,19,hombres,35,31
49,JAMAY,3891,19,hombres,0,0
52,JOCOTEPEC,1671,19,hombres,31,31
52,JOCOTEPEC,1672,19,hombres,15,15
52,JOCOTEPEC,1673,19,hombres,5,5
52,JOCOTEPEC,1674,19,hombres,38,38
52,JOCOTEPEC,1676,19,hombres,30,30
52,JOCOTEPEC,1677,19,hombres,6,6
52,JOCOTEPEC,1678,19,hombres,43,43
52,JOCOTEPEC,1679,19,hombres,1,1
52,JOCOTEPEC,1680,19,hombres,7,7
52,JOCOTEPEC,1681,19,hombres,46,46
52,JOCOTEPEC,1682,19,hombres,26,25
52,JOCOTEPEC,1683,19,hombres,16,15
52,JOCOTEPEC,1684,19,hombres,15,14
52,JOCOTEPEC,1685,19,hombres,37,37
52,JOCOTEPEC,1686,19,hombres,22,22
52,JOCOTEPEC,1687,19,hombres,13,13
52,JOCOTEPEC,1688,19,hombres,25,24
52,JOCOTEPEC,3660,19,hombres,20,20
52,JOCOTEPEC,3661,19,hombres,43,42
52,JOCOTEPEC,3694,19,hombres,4,4
65,OCOTLAN,1844,19,hombres,65,65
65,OCOTLAN,1845,19,hombres,9,9
65,OCOTLAN,1846,19,hombres,15,15
65,OCOTLAN,1847,19,hombres,26,25
65,OCOTLAN,1848,19,hombres,17,16
65,OCOTLAN,1849,19,hombres,11,11
65,OCOTLAN,1850,19,hombres,19,19
65,OCOTLAN,1851,19,hombres,27,27
65,OCOTLAN,1852,19,hombres,43,43
65,OCOTLAN,1853,19,hombres,9,8
65,OCOTLAN,1854,19,hombres,16,16
65,OCOTLAN,1855,19,hombres,9,9
65,OCOTLAN,1856,19,hombres,13,13
65,OCOTLAN,1857,19,hombres,13,11
65,OCOTLAN,1858,19,hombres,15,15
65,OCOTLAN,1859,19,hombres,15,15
65,OCOTLAN,1860,19,hombres,3,3
65,OCOTLAN,1861,19,hombres,3,3
65,OCOTLAN,1862,19,hombres,2,2
65,OCOTLAN,1863,19,hombres,6,6
65,OCOTLAN,1864,19,hombres,6,6
65,OCOTLAN,1865,19,hombres,11,11
65,OCOTLAN,1866,19,hombres,34,33
65,OCOTLAN,1867,19,hombres,10,10
65,OCOTLAN,1868,19,hombres,55,55
65,OCOTLAN,1869,19,hombres,14,13
65,OCOTLAN,1870,19,hombres,4,4
